event_name,date,latitude,longitude,rainfall_mm,temp_max_c,temp_min_c,humidity_pct,wind_speed_kmh,precipitation_hours,evapotranspiration_mm,elevation_m,river_discharge_m3s,flood_occurred,month,year,rainfall_category,season,humidity_risk,low_elevation,high_discharge,log_rainfall_mm,log_river_discharge_m3s,log_elevation_m,rain_humidity_index,precip_efficiency,temp_range_c,flood_risk_score
China_Flood_in_China_2012-06,2012-06-24,33.455,106.943,1.9,26.0,17.4,92,6.8,4.0,3.97,1425.0,23.49,1,6,2012,1,2,3,0,0,1.0647107369924282,3.1982648709640764,7.262628600974241,1.7479999999999998,0.475,8.600000000000001,0.3224
China_Flood_in_China_2012-06,2012-06-25,33.455,106.943,2.5,23.1,18.7,95,6.6,9.0,2.35,1425.0,26.42,1,6,2012,1,2,3,0,0,1.252762968495368,3.3112726741341683,7.262628600974241,2.375,0.2777777777777778,4.400000000000002,0.3718
China_Flood_in_China_2012-06,2012-06-26,33.455,106.943,2.7,22.5,16.7,96,9.5,8.0,2.23,1425.0,32.88,1,6,2012,1,2,3,0,0,1.308332819650179,3.522824869783854,7.262628600974241,2.5920000000000005,0.3375,5.800000000000001,0.366
China_Flood_in_China_2012-05,2012-05-08,32.451,106.493,0.7,25.2,12.4,96,8.0,3.0,4.59,1381.0,0.28,1,5,2012,1,1,3,0,0,0.5306282510621704,0.2468600779315258,7.231287004327616,0.6719999999999999,0.2333333333333333,12.799999999999999,0.3231
China_Flood_in_China_2012-05,2012-05-09,32.451,106.493,3.2,23.8,13.8,96,6.4,10.0,3.92,1381.0,0.25,1,5,2012,1,1,3,0,0,1.4350845252893227,0.22314355131420976,7.231287004327616,3.0720000000000005,0.32,10.0,0.3846
China_Flood_in_China_2012-05,2012-05-10,32.451,106.493,3.0,22.1,15.1,98,10.9,9.0,3.5,1381.0,0.22,1,5,2012,1,1,3,0,0,1.3862943611198906,0.1988508587451652,7.231287004327616,2.94,0.3333333333333333,7.000000000000002,0.3806
China_Flood_in_China_2012-05,2012-05-11,32.451,106.493,18.0,22.3,15.0,99,7.9,17.0,2.43,1381.0,0.28,1,5,2012,2,1,3,0,0,2.9444389791664403,0.2468600779315258,7.231287004327616,17.82,1.0588235294117647,7.300000000000001,0.4686
China_Flood_in_China_2012-05,2012-05-12,32.451,106.493,0.1,19.1,11.9,88,20.9,1.0,4.06,1381.0,0.37,1,5,2012,1,1,3,0,0,0.09531017980432487,0.31481073984003355,7.231287004327616,0.08800000000000001,0.1,7.200000000000001,0.2873
Brazil_Flood_in_Brazil_2012-02,2012-02-20,-10.49,-67.987,10.9,29.1,21.4,99,8.1,7.0,4.08,188.0,2.91,1,2,2012,2,0,3,0,0,2.4765384001174837,1.3635373739972745,5.241747015059643,10.791000000000002,1.5571428571428572,7.700000000000003,0.4139
Brazil_Flood_in_Brazil_2012-02,2012-02-21,-10.49,-67.987,14.7,29.4,21.6,100,9.0,14.0,3.06,188.0,2.81,1,2,2012,2,0,3,0,0,2.7536607123542622,1.3376291891386096,5.241747015059643,14.7,1.05,7.799999999999997,0.4794
Brazil_Flood_in_Brazil_2012-02,2012-02-22,-10.49,-67.987,4.0,28.3,21.9,100,13.6,10.0,2.98,188.0,2.85,1,2,2012,1,0,3,0,0,1.6094379124341003,1.3480731482996928,5.241747015059643,4.0,0.4,6.400000000000002,0.4325
Brazil_Flood_in_Brazil_2012-02,2012-02-23,-10.49,-67.987,4.9,27.5,22.7,96,8.6,11.0,2.82,188.0,2.72,1,2,2012,1,0,3,0,0,1.7749523509116738,1.3137236682850553,5.241747015059643,4.704000000000001,0.4454545454545455,4.800000000000001,0.4328
Brazil_Flood_in_Brazil_2012-02,2012-02-24,-10.49,-67.987,12.7,29.1,21.9,100,10.0,13.0,3.32,188.0,2.66,1,2,2012,2,0,3,0,0,2.617395832834079,1.297463147413275,5.241747015059643,12.7,0.9769230769230769,7.200000000000003,0.4685
Mozambique_Flood_in_Mozambique_2012-01,2012-01-17,-21.452,34.072,3.3,34.5,25.4,90,16.9,5.0,5.32,127.0,0.0,1,1,2012,1,0,3,0,0,1.4586150226995167,0.0,4.852030263919617,2.97,0.6599999999999999,9.100000000000001,0.3689
Mozambique_Flood_in_Mozambique_2012-01,2012-01-18,-21.452,34.072,14.2,31.5,23.3,94,16.8,12.0,4.09,127.0,0.0,1,1,2012,2,0,3,0,0,2.7212954278522306,0.0,4.852030263919617,13.347999999999999,1.1833333333333333,8.2,0.4502
Mozambique_Flood_in_Mozambique_2012-01,2012-01-19,-21.452,34.072,3.6,30.2,24.0,90,16.8,5.0,3.72,127.0,0.0,1,1,2012,1,0,3,0,0,1.5260563034950492,0.0,4.852030263919617,3.24,0.72,6.199999999999999,0.3692
Mozambique_Flood_in_Mozambique_2012-01,2012-01-20,-21.452,34.072,10.0,30.6,23.7,91,20.2,10.0,3.82,127.0,0.0,1,1,2012,2,0,3,0,0,2.3978952727983707,0.0,4.852030263919617,9.1,1.0,6.900000000000002,0.4213
Mozambique_Flood_in_Mozambique_2012-01,2012-01-21,-21.452,34.072,6.1,30.2,23.7,92,19.6,6.0,3.29,127.0,0.0,1,1,2012,2,0,3,0,0,1.9600947840472698,0.0,4.852030263919617,5.611999999999999,1.0166666666666666,6.5,0.3853
Thailand_Flood_in_Thailand_2011-08,2011-08-05,17.038,102.822,0.0,31.2,25.1,90,15.5,0.0,4.45,211.0,0.55,1,8,2011,0,2,3,0,0,0.0,0.4382549309311553,5.356586274672012,0.0,0.0,6.099999999999998,0.3203
Thailand_Flood_in_Thailand_2011-08,2011-08-06,17.038,102.822,5.5,30.1,24.9,90,14.1,11.0,3.72,211.0,0.53,1,8,2011,2,2,3,0,0,1.8718021769015913,0.4252677354043441,5.356586274672012,4.95,0.5,5.200000000000003,0.419
Thailand_Flood_in_Thailand_2011-08,2011-08-07,17.038,102.822,1.7,28.3,25.5,87,12.1,6.0,2.43,211.0,0.5,1,8,2011,1,2,3,0,0,0.9932517730102833,0.4054651081081644,5.356586274672012,1.479,0.2833333333333333,2.8000000000000007,0.3656
Thailand_Flood_in_Thailand_2011-08,2011-08-08,17.038,102.822,3.0,28.9,25.0,91,12.5,5.0,2.79,211.0,0.49,1,8,2011,1,2,3,0,0,1.3862943611198906,0.3987761199573678,5.356586274672012,2.73,0.6,3.8999999999999986,0.3681
Thailand_Flood_in_Thailand_2011-08,2011-08-09,17.038,102.822,5.7,28.8,24.4,93,14.1,10.0,2.46,211.0,0.49,1,8,2011,2,2,3,0,0,1.9021075263969205,0.3987761199573678,5.356586274672012,5.301,0.5700000000000001,4.400000000000002,0.4178
Columbia_Flood_in_Columbia_2011-11,2011-11-09,4.64,-73.94,11.7,13.8,5.3,99,4.7,11.0,1.87,3359.0,4.83,1,11,2011,2,3,3,0,0,2.5416019934645457,1.763017000362401,8.11969625295725,11.583,1.0636363636363635,8.5,0.3481
Columbia_Flood_in_Columbia_2011-11,2011-11-10,4.64,-73.94,13.7,13.8,4.6,99,3.8,11.0,2.68,3359.0,5.0,1,11,2011,2,3,3,0,0,2.6878474937846906,1.791759469228055,8.11969625295725,13.562999999999999,1.2454545454545454,9.200000000000001,0.3507
Columbia_Flood_in_Columbia_2011-11,2011-11-11,4.64,-73.94,13.5,13.2,4.7,100,6.5,13.0,2.68,3359.0,5.22,1,11,2011,2,3,3,0,0,2.6741486494265287,1.827769906751088,8.11969625295725,13.5,1.0384615384615385,8.5,0.3694
Columbia_Flood_in_Columbia_2011-11,2011-11-12,4.64,-73.94,23.2,13.2,5.9,100,3.9,19.0,2.09,3359.0,5.52,1,11,2011,2,3,3,0,0,3.186352633162641,1.8748743759385615,8.11969625295725,23.2,1.2210526315789474,7.299999999999999,0.4317
Columbia_Flood_in_Columbia_2011-11,2011-11-13,4.64,-73.94,12.2,12.8,5.6,100,4.7,17.0,2.11,3359.0,5.89,1,11,2011,2,3,3,0,0,2.580216829592325,1.9300710850255671,8.11969625295725,12.2,0.7176470588235294,7.200000000000001,0.4011
Kenya_Flood_in_Kenya_2011-11,2011-11-29,0.385,36.116,15.0,24.7,17.8,97,8.7,18.0,3.47,1112.0,5.35,1,11,2011,2,3,3,0,0,2.772588722239781,1.8484548129046001,7.014814351275545,14.55,0.8333333333333334,6.899999999999999,0.477
Kenya_Flood_in_Kenya_2011-11,2011-11-30,0.385,36.116,14.1,25.6,17.8,98,9.7,19.0,3.83,1112.0,6.5,1,11,2011,2,3,3,0,0,2.714694743820879,2.0149030205422647,7.014814351275545,13.818,0.7421052631578947,7.800000000000001,0.4865
Kenya_Flood_in_Kenya_2011-11,2011-12-01,0.385,36.116,7.6,23.4,18.4,98,11.1,14.0,2.76,1112.0,5.46,1,12,2011,2,0,3,0,0,2.151762203259462,1.8656293177945105,7.014814351275545,7.4479999999999995,0.5428571428571428,5.0,0.4366
Kenya_Flood_in_Kenya_2011-11,2011-12-02,0.385,36.116,9.3,25.6,18.0,96,11.0,9.0,3.82,1112.0,5.34,1,12,2011,2,0,3,0,0,2.33214389523559,1.8468787684491346,7.014814351275545,8.928,1.0333333333333334,7.600000000000001,0.3925
Kenya_Flood_in_Kenya_2011-11,2011-12-03,0.385,36.116,13.1,26.1,17.1,98,13.5,10.0,4.07,1112.0,4.61,1,12,2011,2,0,3,0,0,2.6461747973841225,1.724550719534605,7.014814351275545,12.838,1.31,9.0,0.4102
Philippines_Flood_in_Philippines_2011-12,2011-12-16,8.526,124.875,70.4,26.1,22.4,99,16.3,14.0,1.23,147.0,14.92,1,12,2011,3,0,3,0,0,4.268297869345539,2.767576180416237,4.997212273764115,69.696,5.028571428571429,3.700000000000003,0.549
Philippines_Flood_in_Philippines_2011-12,2011-12-17,8.526,124.875,8.6,30.6,24.2,95,19.3,7.0,3.53,147.0,21.7,1,12,2011,2,0,3,0,0,2.2617630984737906,3.122364924487357,4.997212273764115,8.17,1.2285714285714284,6.400000000000002,0.4032
Philippines_Flood_in_Philippines_2011-12,2011-12-18,8.526,124.875,4.0,29.9,23.3,96,7.6,9.0,3.41,147.0,15.33,1,12,2011,1,0,3,0,0,1.6094379124341003,2.7930039069823738,4.997212273764115,3.84,0.4444444444444444,6.599999999999998,0.4163
Philippines_Flood_in_Philippines_2011-12,2011-12-19,8.526,124.875,1.0,30.5,22.7,98,6.2,6.0,3.91,147.0,10.61,1,12,2011,1,0,3,0,0,0.6931471805599453,2.4518667957098,4.997212273764115,0.98,0.16666666666666666,7.800000000000001,0.3921
Philippines_Flood_in_Philippines_2011-12,2011-12-20,8.526,124.875,9.8,29.7,22.3,98,5.5,7.0,3.59,147.0,7.36,1,12,2011,2,0,3,0,0,2.379546134130174,2.1234584270966104,4.997212273764115,9.604000000000001,1.4000000000000001,7.399999999999999,0.4115
Cambodia_Flood_in_Cambodia_2011-08,2011-08-10,12.004,105.501,7.1,29.0,25.2,98,15.3,20.0,2.62,12.0,628.51,1,8,2011,2,2,3,1,0,2.0918640616783932,6.444941738981737,2.5649493574615367,6.957999999999999,0.355,3.8000000000000007,0.5228
Cambodia_Flood_in_Cambodia_2011-08,2011-08-11,12.004,105.501,8.4,31.1,24.2,97,12.5,10.0,3.84,12.0,618.44,1,8,2011,2,2,3,1,0,2.2407096892759584,6.428815844078469,2.5649493574615367,8.148000000000001,0.8400000000000001,6.900000000000002,0.4388
Cambodia_Flood_in_Cambodia_2011-08,2011-08-12,12.004,105.501,12.5,31.7,24.4,98,8.9,7.0,4.47,12.0,622.73,1,8,2011,2,2,3,1,0,2.6026896854443837,6.435717582423407,2.5649493574615367,12.25,1.7857142857142858,7.300000000000001,0.4213
Cambodia_Flood_in_Cambodia_2011-08,2011-08-13,12.004,105.501,1.8,31.7,23.9,99,7.0,3.0,4.65,12.0,635.8,1,8,2011,1,2,3,1,0,1.0296194171811581,6.456455634530173,2.5649493574615367,1.7820000000000003,0.6,7.800000000000001,0.3767
Cambodia_Flood_in_Cambodia_2011-08,2011-08-14,12.004,105.501,3.6,31.5,25.0,96,11.2,11.0,3.74,12.0,634.33,1,8,2011,1,2,3,1,0,1.5260563034950492,6.4541445489425575,2.5649493574615367,3.4560000000000004,0.32727272727272727,6.5,0.4388
Pakistan_Flood_in_Pakistan_2011-08,2011-08-12,25.012,69.066,20.1,29.9,25.5,95,19.5,13.0,1.79,10.0,0.87,1,8,2011,2,2,3,1,0,3.0492730404820207,0.6259384308664953,2.3978952727983707,19.095000000000002,1.5461538461538462,4.399999999999999,0.472
Pakistan_Flood_in_Pakistan_2011-08,2011-08-13,25.012,69.066,0.7,31.5,26.4,92,14.9,2.0,2.36,10.0,1.99,1,8,2011,1,2,3,1,0,0.5306282510621704,1.095273387402595,2.3978952727983707,0.6439999999999999,0.35,5.100000000000001,0.3489
Pakistan_Flood_in_Pakistan_2011-08,2011-08-14,25.012,69.066,6.1,32.0,26.5,96,9.8,8.0,2.5,10.0,1.95,1,8,2011,2,2,3,1,0,1.9600947840472698,1.0818051703517284,2.3978952727983707,5.855999999999999,0.7625,5.5,0.4149
Pakistan_Flood_in_Pakistan_2011-08,2011-08-15,25.012,69.066,0.2,32.7,27.3,91,17.7,1.0,3.07,10.0,1.58,1,8,2011,1,2,3,1,0,0.18232155679395465,0.9477893989335261,2.3978952727983707,0.182,0.2,5.400000000000002,0.3376
Pakistan_Flood_in_Pakistan_2011-08,2011-08-16,25.012,69.066,0.0,31.5,26.5,87,22.5,0.0,3.71,10.0,1.14,1,8,2011,0,2,3,1,0,0.0,0.76080582903376,2.3978952727983707,0.0,0.0,5.0,0.3198
Mexico_Flood_in_Mexico_2011-10,2011-10-10,18.28,-100.833,0.5,28.4,21.3,92,4.9,1.0,3.25,373.0,0.05,1,10,2011,1,3,3,0,0,0.4054651081081644,0.048790164169432,5.924255797414532,0.46,0.5,7.099999999999998,0.3288
Mexico_Flood_in_Mexico_2011-10,2011-10-11,18.28,-100.833,38.3,27.4,21.5,94,6.6,19.0,2.29,373.0,0.05,1,10,2011,3,3,3,0,0,3.6712245188752153,0.048790164169432,5.924255797414532,36.001999999999995,2.0157894736842104,5.899999999999999,0.5313
Mexico_Flood_in_Mexico_2011-10,2011-10-12,18.28,-100.833,4.2,27.5,19.7,97,6.5,5.0,3.31,373.0,0.06,1,10,2011,1,3,3,0,0,1.6486586255873816,0.05826890812397577,5.924255797414532,4.074000000000001,0.8400000000000001,7.800000000000001,0.3783
Mexico_Flood_in_Mexico_2011-10,2011-10-13,18.28,-100.833,0.8,28.2,23.1,82,5.2,5.0,2.95,373.0,0.09,1,10,2011,1,3,3,0,0,0.5877866649021191,0.08617769624105233,5.924255797414532,0.6560000000000001,0.16,5.099999999999998,0.3395
Mexico_Flood_in_Mexico_2011-10,2011-10-14,18.28,-100.833,1.7,28.4,21.4,91,5.0,4.0,3.55,373.0,0.08,1,10,2011,1,3,3,0,0,0.9932517730102833,0.07696104113612832,5.924255797414532,1.547,0.425,7.0,0.353
China_Flood_in_China_2011-10,2011-10-01,22.248,109.005,100.4,25.2,23.1,98,22.3,24.0,0.72,48.0,7.26,1,10,2011,4,3,3,1,0,4.619073091157083,2.1114245875328868,3.8918202981106265,98.39200000000001,4.183333333333334,2.099999999999998,0.6712
China_Flood_in_China_2011-10,2011-10-02,22.248,109.005,18.4,25.1,20.9,99,19.4,20.0,1.15,48.0,6.85,1,10,2011,2,3,3,1,0,2.9652730660692823,2.060513531794317,3.8918202981106265,18.215999999999998,0.9199999999999999,4.200000000000003,0.5362
China_Flood_in_China_2011-10,2011-10-03,22.248,109.005,0.0,24.3,19.7,83,29.5,0.0,4.13,48.0,5.05,1,10,2011,0,3,3,1,0,0.0,1.80005827204275,3.8918202981106265,0.0,0.0,4.600000000000001,0.3094
China_Flood_in_China_2011-10,2011-10-04,22.248,109.005,13.7,20.2,16.3,89,27.9,17.0,2.03,48.0,3.98,1,10,2011,2,3,3,1,0,2.6878474937846906,1.6054298910365616,3.8918202981106265,12.193,0.8058823529411764,3.8999999999999986,0.4822
China_Flood_in_China_2011-10,2011-10-05,22.248,109.005,3.6,19.4,17.3,89,22.7,13.0,1.54,48.0,3.03,1,10,2011,1,3,3,1,0,1.5260563034950492,1.3937663759585914,3.8918202981106265,3.204,0.27692307692307694,2.099999999999998,0.4361
Philippines_Flood_in_Philippines_2011-09,2011-09-28,17.343,121.548,2.6,28.4,23.5,92,22.3,11.0,2.3,205.0,37.11,1,9,2011,1,2,3,0,0,1.2809338454620642,3.640476714885769,5.327876168789581,2.3920000000000003,0.23636363636363636,4.899999999999999,0.4202
Philippines_Flood_in_Philippines_2011-09,2011-09-29,17.343,121.548,0.7,30.4,22.8,92,8.6,2.0,3.83,205.0,24.12,1,9,2011,1,2,3,0,0,0.5306282510621704,3.223664341599998,5.327876168789581,0.6439999999999999,0.35,7.599999999999998,0.3428
Philippines_Flood_in_Philippines_2011-09,2011-09-30,17.343,121.548,1.0,29.1,23.8,94,17.5,2.0,3.76,205.0,18.45,1,9,2011,1,2,3,0,0,0.6931471805599453,2.9678470700644555,5.327876168789581,0.94,0.5,5.300000000000001,0.3477
Philippines_Flood_in_Philippines_2011-09,2011-10-01,17.343,121.548,49.1,25.5,23.3,94,48.2,22.0,1.42,205.0,22.93,1,10,2011,3,3,3,0,0,3.914021008090819,3.175132901920282,5.327876168789581,46.154,2.231818181818182,2.1999999999999993,0.5754
Philippines_Flood_in_Philippines_2011-09,2011-10-02,17.343,121.548,12.7,28.6,23.3,94,20.4,10.0,3.26,205.0,21.96,1,10,2011,2,3,3,0,0,2.617395832834079,3.133753571451366,5.327876168789581,11.937999999999999,1.27,5.300000000000001,0.4292
India_Flood_in_India_2011-08,2011-08-15,26.375,86.242,49.3,29.9,24.6,97,15.7,24.0,2.08,55.0,202.7,1,8,2011,3,2,3,1,0,3.9180050771056933,5.31664832323276,4.02535169073515,47.821,2.0541666666666667,5.299999999999997,0.6046
India_Flood_in_India_2011-08,2011-08-16,26.375,86.242,23.1,29.4,24.9,99,5.7,24.0,1.77,55.0,216.77,1,8,2011,2,2,3,1,0,3.1822118404966093,5.383439459964859,4.02535169073515,22.869,0.9625,4.5,0.576
India_Flood_in_India_2011-08,2011-08-17,26.375,86.242,23.6,27.3,24.6,98,10.9,24.0,1.03,55.0,231.81,1,8,2011,2,2,3,1,0,3.202746442938317,5.45022267026119,4.02535169073515,23.128,0.9833333333333334,2.6999999999999993,0.5744
India_Flood_in_India_2011-08,2011-08-18,26.375,86.242,16.8,28.9,24.3,99,17.3,19.0,1.64,55.0,245.6,1,8,2011,2,2,3,1,0,2.8791984572980396,5.507767590730244,4.02535169073515,16.632,0.8842105263157896,4.599999999999998,0.5264
India_Flood_in_India_2011-08,2011-08-19,26.375,86.242,0.2,29.2,24.8,92,17.6,2.0,2.3,55.0,247.89,1,8,2011,1,2,3,1,0,0.18232155679395465,5.517011031788615,4.02535169073515,0.18400000000000002,0.1,4.399999999999999,0.3476
USA_Flood_in_USA_2011-08,2011-08-27,40.186,-74.063,40.4,24.7,23.2,99,39.4,17.0,0.85,27.0,2.06,1,8,2011,3,2,3,1,0,3.7232808808312687,1.1184149159642893,3.332204510175204,39.996,2.376470588235294,1.5,0.5397
USA_Flood_in_USA_2011-08,2011-08-28,40.186,-74.063,56.3,23.5,19.9,98,48.3,12.0,2.13,27.0,6.73,1,8,2011,3,2,3,1,0,4.048300623720694,2.0451088625993306,3.332204510175204,55.174,4.691666666666666,3.6000000000000014,0.516
USA_Flood_in_USA_2011-08,2011-08-29,40.186,-74.063,0.0,24.4,16.9,78,13.8,0.0,4.32,27.0,2.03,1,8,2011,0,2,2,1,0,0.0,1.1085626195212777,3.332204510175204,0.0,0.0,7.5,0.2986
USA_Flood_in_USA_2011-08,2011-08-30,40.186,-74.063,0.0,24.6,17.9,87,10.2,0.0,4.44,27.0,0.82,1,8,2011,0,2,3,1,0,0.0,0.598836501088704,3.332204510175204,0.0,0.0,6.700000000000003,0.3193
USA_Flood_in_USA_2011-08,2011-08-31,40.186,-74.063,0.0,26.1,17.2,90,9.2,0.0,4.16,27.0,0.42,1,8,2011,0,2,3,1,0,0.0,0.3506568716131694,3.332204510175204,0.0,0.0,8.900000000000002,0.3262
India_Flood_in_India_2011-08,2011-08-10,22.305,88.345,39.4,28.0,25.9,97,16.3,24.0,1.31,2.0,19.0,1,8,2011,3,2,3,1,0,3.6988297849671046,2.995732273553991,1.0986122886681098,38.217999999999996,1.6416666666666666,2.1000000000000014,0.5931
India_Flood_in_India_2011-08,2011-08-11,22.305,88.345,19.9,27.4,25.4,97,12.2,23.0,1.41,2.0,16.58,1,8,2011,2,2,3,1,0,3.039749158970765,2.866761892257031,1.0986122886681098,19.303,0.8652173913043477,2.0,0.56
India_Flood_in_India_2011-08,2011-08-12,22.305,88.345,6.9,27.8,25.4,97,14.5,21.0,1.28,2.0,14.89,1,8,2011,2,2,3,1,0,2.066862759472976,2.7656899805486246,1.0986122886681098,6.6930000000000005,0.32857142857142857,2.400000000000002,0.5268
India_Flood_in_India_2011-08,2011-08-13,22.305,88.345,25.8,28.0,24.9,97,21.0,22.0,1.48,2.0,14.45,1,8,2011,3,2,3,1,0,3.288401887516811,2.7376090033437546,1.0986122886681098,25.026,1.1727272727272728,3.1000000000000014,0.5591
India_Flood_in_India_2011-08,2011-08-14,22.305,88.345,6.3,29.5,25.5,94,17.4,16.0,2.96,2.0,13.29,1,8,2011,2,2,3,1,0,1.9878743481543455,2.659559991941776,1.0986122886681098,5.922,0.39375,4.0,0.4775
India_Flood_in_India_2011-07,2011-07-23,28.524,80.926,32.0,30.7,26.1,99,10.9,13.0,3.06,151.0,7.69,1,7,2011,3,2,3,0,0,3.4965075614664802,2.162172939277301,5.0238805208462765,31.68,2.4615384615384617,4.599999999999998,0.4919
India_Flood_in_India_2011-07,2011-07-24,28.524,80.926,3.9,30.8,25.8,94,11.2,14.0,3.36,151.0,7.91,1,7,2011,1,2,3,0,0,1.589235205116581,2.187174241482718,5.0238805208462765,3.6659999999999995,0.2785714285714286,5.0,0.4531
India_Flood_in_India_2011-07,2011-07-25,28.524,80.926,3.1,30.7,25.7,94,8.1,8.0,3.42,151.0,7.77,1,7,2011,1,2,3,0,0,1.410986973710262,2.1713368063840917,5.0238805208462765,2.914,0.3875,5.0,0.4021
India_Flood_in_India_2011-07,2011-07-26,28.524,80.926,8.3,31.6,25.8,98,6.9,10.0,3.38,151.0,7.49,1,7,2011,2,2,3,0,0,2.2300144001592104,2.138889000323256,5.0238805208462765,8.134,0.8300000000000001,5.800000000000001,0.4345
India_Flood_in_India_2011-07,2011-07-27,28.524,80.926,26.8,26.8,25.5,99,6.4,15.0,1.0,151.0,7.73,1,7,2011,3,2,3,0,0,3.3250360206965914,2.166765369851511,5.0238805208462765,26.532000000000004,1.7866666666666666,1.3000000000000007,0.5019
China_Flood_in_China_2011-07,2011-07-11,27.063,108.111,0.0,29.4,20.6,97,10.2,0.0,4.64,638.0,10.09,1,7,2011,0,2,3,0,0,0.0,2.4060438013622756,6.459904454377535,0.0,0.0,8.799999999999997,0.323
China_Flood_in_China_2011-07,2011-07-12,27.063,108.111,0.2,28.6,20.1,93,9.6,2.0,3.85,638.0,9.86,1,7,2011,1,2,3,0,0,0.18232155679395465,2.3850863145057892,6.459904454377535,0.18600000000000003,0.1,8.5,0.3307
China_Flood_in_China_2011-07,2011-07-13,27.063,108.111,0.2,28.2,21.2,96,12.0,1.0,3.46,638.0,9.79,1,7,2011,1,2,3,0,0,0.18232155679395465,2.378619779270043,6.459904454377535,0.19200000000000003,0.2,7.0,0.3293
China_Flood_in_China_2011-07,2011-07-14,27.063,108.111,0.2,26.4,21.7,85,14.3,1.0,2.67,638.0,9.72,1,7,2011,1,2,3,0,0,0.18232155679395465,2.372111155642656,6.459904454377535,0.17,0.2,4.699999999999999,0.304
China_Flood_in_China_2011-07,2011-07-15,27.063,108.111,0.0,28.0,19.7,94,8.7,0.0,3.67,638.0,9.67,1,7,2011,0,2,3,0,0,0.0,2.367436065313662,6.459904454377535,0.0,0.0,8.3,0.3161
Mexico_Flood_in_Mexico_2011-07,2011-07-01,22.116,-98.751,92.3,25.9,24.0,100,24.0,24.0,0.81,38.0,1.55,1,7,2011,4,2,3,1,0,4.535820107853298,0.9360933591703349,3.6635616461296463,92.3,3.845833333333333,1.8999999999999986,0.6658
Mexico_Flood_in_Mexico_2011-07,2011-07-02,22.116,-98.751,34.1,26.4,22.8,100,13.3,24.0,1.47,38.0,2.94,1,7,2011,3,2,3,1,0,3.55820113047182,1.3711807233098425,3.6635616461296463,34.1,1.4208333333333334,3.599999999999998,0.592
Mexico_Flood_in_Mexico_2011-07,2011-07-03,22.116,-98.751,13.5,29.0,22.5,99,14.7,20.0,2.46,38.0,3.88,1,7,2011,2,2,3,1,0,2.6741486494265287,1.5851452198650557,3.6635616461296463,13.365,0.675,6.5,0.5303
Mexico_Flood_in_Mexico_2011-07,2011-07-04,22.116,-98.751,1.9,30.0,21.5,99,8.9,9.0,4.45,38.0,3.88,1,7,2011,1,2,3,1,0,1.0647107369924282,1.5851452198650557,3.6635616461296463,1.881,0.2111111111111111,8.5,0.4239
Mexico_Flood_in_Mexico_2011-07,2011-07-05,22.116,-98.751,0.0,30.7,22.6,99,9.8,0.0,4.84,38.0,3.53,1,7,2011,0,2,3,1,0,0.0,1.5107219394949425,3.6635616461296463,0.0,0.0,8.099999999999998,0.3465
China_Flood_in_China_2011-06,2011-06-01,27.896,114.478,3.6,23.5,19.6,95,7.6,8.0,1.14,142.0,8.46,1,6,2011,1,2,3,0,0,1.5260563034950492,2.247072383063787,4.962844630259907,3.42,0.45,3.8999999999999986,0.4053
China_Flood_in_China_2011-06,2011-06-02,27.896,114.478,8.2,20.7,17.6,95,6.9,9.0,0.66,142.0,13.49,1,6,2011,2,2,3,0,0,2.2192034840549946,2.673458756332591,4.962844630259907,7.789999999999999,0.911111111111111,3.099999999999998,0.4195
China_Flood_in_China_2011-06,2011-06-03,27.896,114.478,22.9,22.3,17.3,98,7.1,23.0,1.77,142.0,28.44,1,6,2011,2,2,3,0,0,3.173878458937465,3.3823542938606757,4.962844630259907,22.441999999999997,0.9956521739130434,5.0,0.5617
China_Flood_in_China_2011-06,2011-06-04,27.896,114.478,16.7,29.4,18.5,100,9.4,19.0,2.47,142.0,55.1,1,6,2011,2,2,3,0,0,2.8735646395797834,4.027135812528651,4.962844630259907,16.7,0.8789473684210526,10.899999999999999,0.5252
China_Flood_in_China_2011-06,2011-06-05,27.896,114.478,31.7,29.5,22.1,100,9.8,22.0,2.22,142.0,111.98,1,6,2011,3,2,3,0,0,3.487375077903208,4.727210811897116,4.962844630259907,31.7,1.440909090909091,7.399999999999999,0.5694
Columbia_Flood_in_Columbia_2011-06,2011-06-02,5.696,-74.159,38.6,23.2,19.6,99,5.0,16.0,1.69,903.0,2.97,1,6,2011,3,2,3,0,0,3.6788291182604347,1.3787660946990992,6.806829360392176,38.214,2.4125,3.599999999999998,0.5015
Columbia_Flood_in_Columbia_2011-06,2011-06-03,5.696,-74.159,2.9,24.6,17.8,99,5.0,8.0,2.89,903.0,3.19,1,6,2011,1,2,3,0,0,1.3609765531356006,1.4327007339340463,6.806829360392176,2.8709999999999996,0.3625,6.800000000000001,0.3895
Columbia_Flood_in_Columbia_2011-06,2011-06-04,5.696,-74.159,2.0,25.0,18.7,98,8.0,5.0,3.33,903.0,3.16,1,6,2011,1,2,3,0,0,1.0986122886681098,1.425515074273172,6.806829360392176,1.96,0.4,6.300000000000001,0.3611
Columbia_Flood_in_Columbia_2011-06,2011-06-05,5.696,-74.159,10.7,25.4,18.1,98,7.4,13.0,3.03,903.0,3.16,1,6,2011,2,2,3,0,0,2.4595888418037104,1.425515074273172,6.806829360392176,10.485999999999999,0.823076923076923,7.299999999999997,0.4388
